,id,review,target,label,predict,terms
1198,FF#4:4,Polite acknowledgement is out;,,SERVICE,PRICES,acknowledgement
1199,FF#4:5,supercilious scorn is in.,,SERVICE,,
1200,FF#4:6,"And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?",,SERVICE,FOOD|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|SERVICE|PRICES,times|set|napkins|place|glance|people|rent
1201,FF#4:7,"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).","server,appetizer","SERVICE,FOOD",SERVICE|FOOD|FOOD|AMBIENCE|FOOD,server|fun|entrees|front|appetizer
1202,FF#4:8,"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.","food,NULL","FOOD,SERVICE",FOOD|PRICES|FOOD|FOOD|AMBIENCE|SERVICE,food|quality|salmon|cooling|front|guest
1203,FF#4:9,"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)","fit-out,furnishings,wine list,NULL","AMBIENCE,AMBIENCE,FOOD,SERVICE",AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,place|fit-out|furnishings|wine|list|food|menu|vins
1204,FF#4:10,"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.","NULL,NULL,NULL","PRICES,SERVICE",SERVICE|PRICES|PRICES|FOOD,people|way|value|hour
1205,FF#3:3,"We arrived and were seated immediately, which made us both happy.",,SERVICE,,
1206,FF#3:5,Everything was going good until we got our meals.,"NULL,meals",FOOD,FOOD|FOOD,everything|meals
1207,FF#3:6,I took one look at the chicken and I was appalled.,chicken,FOOD,AMBIENCE|FOOD,look|chicken
1208,FF#3:7,"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.","NULL,spinach","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,skin|bed|spinach|potatoes
1209,FF#3:9,"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.","salmon,salmon","FOOD,PRICES",FOOD|FOOD|FOOD|FOOD|FOOD,bite|salmon|years|restaurants|salmon
1210,FF#3:10,"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.",waitress,SERVICE,AMBIENCE|SERVICE|FOOD|FOOD|SERVICE,point|waitress|everything|anything|waitress
1211,FF#3:11,"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.",spinach,FOOD,SERVICE|FOOD|FOOD|FOOD,boyfriend|meat|spinach|spinach
1212,FF#3:12,I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.,,FOOD,FOOD|FOOD|FOOD,potatoes|chicken|spinach
1213,FF#3:14,So I decide to report back to the waitress because it was completely inedible.,,FOOD,SERVICE,waitress
1214,FF#3:15,"Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, ""oh well, I wish you would have said something earlier"" No apology, nothing.",,SERVICE,SERVICE|AMBIENCE|FOOD|AMBIENCE,minutes|something|apology|nothing
1215,FF#3:16,"After that she simply took our plates, walked away, came back another TWENTY minutes later with the bill and the chicken on it!!!!!!!!!!!!",,SERVICE,FOOD|FOOD|PRICES|FOOD|PRICES,plates|minutes|bill|chicken|!!!!!!!!!!!!
1216,FF#3:17,"No desert menu, no apology, nothing!!!!!!",,SERVICE,AMBIENCE|FOOD|FOOD|AMBIENCE,desert|menu|apology|nothing
1217,FF#3:19,"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",manager,SERVICE,SERVICE|AMBIENCE|PRICES|FOOD,manager|nothing|matter|taste
1218,FF#3:20,"Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!",,SERVICE,FOOD|FOOD|FOOD|PRICES,apology|anything|drink|nothing
1219,FF#3:22,The level of rudeness was preposterous.,,SERVICE,PRICES|FOOD,level|rudeness
1220,FF#3:23,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.","manager,drinks,appetizers","SERVICE,FOOD,FOOD",SERVICE|SERVICE|FOOD|FOOD,manager|table|drinks|appetizers
1221,FF#3:25,THIS STAFF SHOULD BE FIRED.,STAFF,SERVICE,SERVICE,staff
1222,EVPK#9:0,cirspy crust margherita pizza,margherita pizza,FOOD,FOOD|FOOD|FOOD,crust|margherita|pizza
1223,EVPK#9:2,it was really good pizza.,pizza,FOOD,FOOD,pizza
1224,EVPK#9:3,the crust was imazingly cooked well and pizza was fully loaded:):):),"crust,pizza","FOOD,FOOD",FOOD|FOOD,crust|pizza|:-rrb-|:-rrb-
1225,CLF#4:1,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.","decor,pita,hummus,grilled octopus","AMBIENCE,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,couple|positives|decor|pita|hummus|octopus
1226,CLF#4:11,It is quite a spectacular scene i'll give them that.,scene,AMBIENCE,AMBIENCE,scene
1227,CLF#4:12,The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,"decor,eggplant,eggplant,NULL","AMBIENCE,FOOD,PRICES,SERVICE",AMBIENCE|FOOD|FOOD|FOOD,decor|distraction|bucks|eggplant
1228,BHD#4:0,Great Hot Dogs!,Hot Dogs,FOOD,,
1229,BHD#4:2,"Though it's been crowded most times I've gone here, Bark always delivers on their food.","food,Bark",FOOD,AMBIENCE|FOOD,times|food
1230,BHD#4:3,"The hot dogs are top notch, and they're Slamwich is amazing!","hot dogs,Slamwich","FOOD,FOOD",FOOD|AMBIENCE,dogs|notch
1231,BHD#4:4,"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!","Bark,NULL",FOOD,SERVICE|FOOD|FOOD|FOOD,train|ride|tongue|belly
1232,BHD#4:5,Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,menu,PRICES,SERVICE|PRICES|PRICES|FOOD|FOOD,complaint|pricing|dollar|item|menu
1233,BHD#4:6,"But nonetheless--great spot, great food.","spot,food",FOOD,AMBIENCE|FOOD,spot|food
1234,BFC#7:0,Fabulous food - if the front of house staff don't put you off – ,"food,front of house staff","FOOD,SERVICE",,
1235,BFC#7:2,"It's a little out of our price range for dining there except on special occasions, but we've eaten there 6 times in the last 2 years. ",,PRICES,PRICES|PRICES|FOOD|FOOD|FOOD,price|range|occasions|times|years
1236,BFC#7:3,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ","waiters,front of house staff,fish dishes","SERVICE,SERVICE,FOOD",AMBIENCE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|FOOD|FOOD,time|front|house|staff|waiters|people|seat|fish|dishes
1237,BFC#7:4,"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!","BFC,front of house staff,NULL","SERVICE,SERVICE",SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|AMBIENCE,bfc|reservations|bar|front|house|staff|hour
1238,BFC#7:5,The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. ,girl,SERVICE,FOOD|FOOD|FOOD|FOOD,retro|girl|glasses|drink
1239,BFC#7:6,"I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she ""had a BBQ to go to"" that night - WTF??",,SERVICE,PRICES|SERVICE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,fact|customers|pm|night|night|wtf
1240,BFC#7:7,I'd be horrified if my staff were turning away customers so early and so rudely!,staff,SERVICE,SERVICE|SERVICE,staff|customers
1241,BFC#7:8,"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. ",girl,SERVICE,FOOD|FOOD|SERVICE|AMBIENCE|FOOD|AMBIENCE|PRICES,girl|hair|conversation|part|opinions|context|nothing
1242,BFC#7:9,"I'm a friendly person, so I wouldn't mind had she not been so nasty and gotten so personal. ",,SERVICE,SERVICE,person
1243,BFC#7:10,"Again, I'd be super upset if that were my employee.",,SERVICE,SERVICE,employee
1244,BFC#7:11,"Considering you will spend at least $60 a head, I expect better service. ","service,NULL","SERVICE,PRICES",PRICES|SERVICE,head|service
1245,BFC#7:12,"So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...",,SERVICE,FOOD,dining
1246,ADLT#6:0,"Maitre-D-""Eat and get out""",Maitre-D,SERVICE,AMBIENCE,maitre-d
1247,ADLT#6:2,"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.","food,service,maitre-D","FOOD,SERVICE,SERVICE",FOOD|SERVICE|FOOD,food|service|maitre-d
1248,ADLT#6:3,"While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.",bottle of wine,FOOD,FOOD|FOOD|FOOD|FOOD|SERVICE|FOOD|FOOD|FOOD,meals|bottle|wine|son|fiance|glass|wine|dessert
1249,ADLT#6:4,"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.",frontman,SERVICE,SERVICE|SERVICE|FOOD|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|AMBIENCE,guy|seat|years|world|travel|display|behavior|frontman|restaurant
1250,ADLT#6:5,"His response was smug, arrogant, and condescending, totally consistent with his deportment on display all evening.",,SERVICE,SERVICE|FOOD|AMBIENCE|AMBIENCE,response|deportment|display|evening
1251,ADLT#6:6,"A word to the wise: you can't dine here and disturb the maitre-D's sense of "" table turnover"", as whacked as it is, or else.",maitre-D,SERVICE,FOOD|AMBIENCE|FOOD|SERVICE|PRICES,word|maitre-d|sense|table|turnover
1252,ADLT#6:7,"If you go here, do it on his off-night.",,SERVICE,FOOD,off-night
1253,NP#9:0,Best meal in a long time!,meal,FOOD,FOOD|FOOD,meal|time
1254,NP#9:1,Mussles and calamari were superb Saturday evening.,"Mussles,calamari","FOOD,FOOD",FOOD|AMBIENCE,calamari|evening
1255,NP#9:2,I had the Lamb special which was perfect.,Lamb special,FOOD,,
1256,NP#9:3,"My father had the flank steak which was very good, and my mother had the swordfish.",flank steak,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,father|flank|steak|mother|swordfish
1257,TFS#2:1,The food is great and the environment is even better.,"food,environment","FOOD,AMBIENCE",FOOD|AMBIENCE,food|environment
1258,BHD#8:0,Taking Hot Dogs to the next level,Hot Dogs,FOOD,FOOD|PRICES,dogs|level
1259,BHD#8:1,"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.","Bark,hot dog","PRICES,FOOD",AMBIENCE|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD,glance|place|bit|dog|joint|dog
1260,BHD#8:2,Here the hot dog is elevated to the level of a real entree with numerous variations available.,"hot dog,hot dog","FOOD,FOOD",FOOD|PRICES|FOOD,dog|level|variations
1261,P#3:0,Great Atmosphere,Atmosphere,AMBIENCE,,
1262,P#3:2,"I highly recommend the fish tacos, everything else was ok.","fish tacos,NULL","FOOD,FOOD",FOOD|FOOD|FOOD,fish|tacos|everything
1263,P#3:3,"Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.","atmosphere,fire place,NULL","AMBIENCE,AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE,atmosphere|fire|place|ads|bit|heat|night
1264,CLF#8:0,Poor service and management,"service,management","SERVICE,SERVICE",SERVICE|PRICES,service|management
1265,CLF#8:3,Appetizers took nearly an hour.,,SERVICE,AMBIENCE,hour
1266,CLF#8:4,When the main course finally arrived (another 45mins) half of our order was missing.,,SERVICE,AMBIENCE|AMBIENCE|FOOD|PRICES,course|mins|half|order
1267,CLF#8:5,Never got an explanation as to what was going on.,,SERVICE,FOOD,explanation
1268,CLF#8:6,The manager was rude and handled the situation extremely poorly.,manager,SERVICE,SERVICE|PRICES,manager|situation
1269,CLF#8:7,"When we threatened to leave, we were offered a meager discount even though half the order was missing.",,SERVICE,PRICES|PRICES,discount|order
1270,CLF#8:8,"On the way out, we heard of other guests complaining about similar issues.",,SERVICE,AMBIENCE|SERVICE|AMBIENCE,way|guests|issues
1271,CLF#8:9,Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.,"restaurant,NULL","PRICES,SERVICE",,
1272,ADLT#11:1,"The food is very good, but not outstanding.",food,FOOD,FOOD,food
1273,ADLT#11:2,"There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.","staff,NULL,wait","SERVICE,FOOD,SERVICE",PRICES|FOOD|PRICES|SERVICE|SERVICE|SERVICE,way|accolades|attitude|staff|wait|table
1274,ADLT#11:3,"On our last visit, they skipped over our name on the list, leaving us waiting an extra hour for a table.",,SERVICE,SERVICE|AMBIENCE|SERVICE|SERVICE|SERVICE,visit|name|list|hour|table
1275,ADLT#11:4,"Mistakes happen, but they are usually accompanied by an apology, perhaps even a glass of wine...but not the grunt that we received from the Al Di La staff.",staff,SERVICE,FOOD|FOOD|FOOD|AMBIENCE|FOOD|SERVICE,mistakes|apology|glass|wine|grunt|staff
1276,WE#1:0,Expensive,,PRICES,,
1277,WE#1:3,"The bread was stale, the salad was overpriced and empty.","bread,salad,salad","FOOD,PRICES,FOOD",FOOD|FOOD,bread|salad
1278,WE#1:4,"The pasta was well cooked, didn't have enough sauce though or flavor.","pasta,pasta,pasta","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD,pasta|sauce|flavor
1279,FF#6:0,So rude!!!,,SERVICE,,
1280,FF#6:5,The hostess was rude and I got a distinct feeling that they did not want to serve us.,"hostess,NULL","SERVICE,SERVICE",SERVICE|FOOD,hostess|feeling
1281,FF#6:6,The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.,bartender,SERVICE,AMBIENCE|SERVICE|AMBIENCE|SERVICE,thing|friend|bar|bartender
1282,FF#6:7,I asked for a menu and the same waitress looked at my like I was insane.,waitress,SERVICE,FOOD|SERVICE,menu|waitress
1283,FF#6:8,"I was shocked that my friends wanted to stay after the waitress said, ""can I help you"" and ""how many are in your party.""",waitress,SERVICE,SERVICE|SERVICE|FOOD,friends|waitress|party
1284,FF#6:10,The three of us standing in front of her should have been an indication of how many of us there were.,,SERVICE,AMBIENCE|AMBIENCE,front|indication
1285,FF#6:12,Shame on this place for the horrible rude staff and non-existent customer service.,"staff,customer service","SERVICE,SERVICE",AMBIENCE|AMBIENCE|SERVICE|SERVICE|SERVICE,shame|place|staff|customer|service
1286,FF#10:0,bad staff,staff,SERVICE,SERVICE,staff
1287,FF#10:2,The food is good.,food,FOOD,FOOD,food
1288,FF#10:3,The design of the space is good.,space,AMBIENCE,AMBIENCE|AMBIENCE,design|space
1289,FF#10:4,But the service is HORRID!,service,SERVICE,SERVICE,service
1290,FF#10:5,"I was there for brunch recently, and we were tag teamed by a waitress and a waiter.","waitress,waiter","SERVICE,SERVICE",FOOD|SERVICE|SERVICE|SERVICE,brunch|tag|waitress|waiter
1291,FF#10:6,The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.,waiter,SERVICE,SERVICE|FOOD|FOOD|FOOD|AMBIENCE,waiter|food|bag|garbage|hand
1292,FF#10:7,"I can't believe that it was, but please put the bag down before delivering food!",,SERVICE,SERVICE|FOOD,bag|food
1293,FF#10:8,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",waitress,SERVICE,SERVICE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,waitress|minutes|plates|half|pet|peeve|mine
1294,FF#10:9,"I couldn't ignore the fact that she reach over the plate of one of my friends, who was in mid bite, to clear the table.",,SERVICE,PRICES|FOOD|SERVICE|FOOD|FOOD,fact|plate|friends|bite|table
1295,FF#10:10,"She then put the check down without asking if we were done, and came to check on the bill every two minutes, even though we were one of three occupied tables.",,SERVICE,SERVICE|PRICES|FOOD|SERVICE,check|bill|minutes|tables
